id	sentiment	review
4145	0	"awara paagal deewana is an action comedy , which revolves around a dentist who accidentally gets trapped into underworld and goes in for a rollercoaster ride"
4146	0	"tells the important , but little-known story of dismantling segregation in the polite society that was bermuda in the 1950s ."
4147	0	"a serial killer is on the loose and kills herbert's assistant , dan cain ."
4148	0	"ruthie &#38 ; connie demonstrates the wit and wisdom , heartache and joy of these two wonderfully funny and deeply complex women who live their private lives i"
4149	0	all social structures break down and a new world order emerges from the heart of the desert .
4150	0	an ancient tablet found by famous british archaeologist professor hyde-white is believed to be a roadmap to the legendary lost temple of faramundiand its hidd
4151	0	"as soon as they blow yakavetta away , it is revealed that the macmanus father and sons have been hiding out deep in the glens and valleys of ireland for three"
4152	0	"hitting the road in a brand-new suv , they're having the time of their lives until something funny happens on the way to the monster truck show inreno ."
4153	0	"stiles takes red green and the other lodge members to court , forcing them to come up with $10 , 000 in damages in ten days - or else lose their beloved possum"
4154	0	"she files for divorce , and marco makes a decision that will change all their lives ."
4155	0	"when rodney is hired to kill a blackmailer who has dirt on a u . s . congressional candidate , it's just another dead body for a fat wad of cash ."
4156	0	"her father invented the world panorama for use by the authorities , but was turned down ."
4157	0	but convincing his lifelong friend is just the beginning .
4158	0	"in exchange for commuted sentences , they are sent on a covert mission to cuba in order to rescue a jailed female political prisoner on the island."
4159	0	"a beautiful story of love , loss and unexpected reunions , unravels in one weekend ."
4160	0	"when john klein , a washington post journalist , and his wife mary finally find the house of their dreams , they just can't believe their luck ."
4161	0	four friends journey down life's paths to find out whether god or society has the right to decide the good or the evil .
4162	0	"not knowing that the others have also been invited , they show up and discover an amusement park that affects young visitors in very strange ways."
4163	0	will david or matt learn the true meaning of love ?
4164	0	chapman is on trial for a murder of latin american villagers while he was in the marines .
4165	0	a young couple moves into a neighborhood obsessed with the frightening silent movie history that took place 80 years before .
4166	0	"unwilling to pay such a price for material success , she runs away to calcutta ."
4167	0	two bouty hunters arrive to take prosit along to durango but prosit ascapes with jimmy and make him a lot of promises about a gold mine .
4168	0	"when his only friend and co-worker dies , a young man born with dwarfism moves to an abandoned train depot in rural new jersey ."
4169	0	"but someone breaks the link before they have finished and now a demon is trapped in their world and the only way to banish it , is for all the people who summo"
4170	0	"including finding the anti-christ , who is now a 11-year-old boy ."
4171	0	april burns ( holmes ) invites her family to thanksgiving dinner at her teeny apartment on new york's lower east side .
4172	0	"but now , hell is coming back as that black haired , winged creature of doom that kyle described is coming back to town ."
4173	0	"while felice eventially convinces sam that she's his long-lost and thought-to-be-dead sister , she doesn't succeed in convincing him that the fbiis after him"
4174	0	"according to eric and ami's passive-aggressive mother who refuses to accept that her daughter is an adult ( jessica walters ) , that answer is "" yes "" ."
4175	0	tabloid journalist annika bengtzon is writing about a murder in the port of stockholm and she suspects that the yugoslav mafia is involved .
4176	0	but then nora is revealed and tactics need to be changed .
4177	0	"this holds particularly true for blacky , a white teen who is more interested in books than sport , and his best friend , dumby , the aboriginal star of the te"
4178	0	the story follows a best-selling female advice author ( zellweger ) who has all the answers until a sly journalist playboy ( mcgregor ) starts asking the quest
4179	0	"winslow had abandoned the experiments long ago , however ex-patient/caretaker , "" ernst "" ( michael zelnicker ) has developed a symbiotic , telepathic relation"
4180	0	"however , love conquers all and . . . a close group of friends return to their hometown to face the reality of how their friendships and promiseshave altered"
